season,seasontype,team_id,game_id,game_dt,status_id,player_id,player_name,game_optimized,p_t_poss_48,p_mp_48,p_usg,p_pts_100,p_tspct,p_efg,p_fga_rim_100,p_fga_mid_100,p_fg2a_100,p_fg3a_100,p_fta_100,p_fgpct_rim,p_fgpct_mid,p_fg2pct,p_fg3pct,p_ftpct,p_ast_100,p_tov_100,p_orb_100,p_drb_100,p_stl_100,p_blk_100,oepm,depm,epm
2026,4,1610612760,42500221,2026-05-05,3,1628983,Shai Gilgeous-Alexander,0,97.1277,35.2077,0.31833,41.2831,0.643405,0.568264,8.43385,12.042,20.6601,5.77093,12.8424,0.656905,0.50122,0.574427,0.364133,0.875494,9.68005,3.29598,1.00057,4.77285,1.95992,1.05603,6.45325,1.75887,8.21212
2026,4,1610612745,42500176,2026-05-01,3,1628988,Aaron Holiday,0,96.5636,11.8899,0.154876,18.3289,0.5652,0.542103,1.9071,2.82043,4.77827,10.5228,2.07586,0.55516,0.421881,0.484108,0.378958,0.83787,3.66816,2.15925,0.947918,3.0994,1.63114,0.407384,-1.31717,0.149493,-1.16768
2026,4,1610612765,42500201,2026-05-05,3,1628989,Kevin Huerter,0,99.2779,10.7937,0.172778,19.9416,0.569619,0.557414,4.54529,3.1425,7.51799,9.32651,1.49956,0.682861,0.457969,0.589835,0.354187,0.775462,5.68875,1.93523,1.03257,5.97674,1.84803,0.746495,-0.0518412,0.439998,0.388157
2026,2,1610612762,22501198,2026-04-12,3,1628991,Jaren Jackson Jr.,0,102.95,26.9755,0.256236,31.6714,0.564064,0.525641,5.46914,11.4635,16.6532,8.58287,6.45044,0.585678,0.458143,0.522975,0.353875,0.797028,3.25861,3.30095,1.52338,7.5103,1.80618,2.04029,0.114712,1.48471,1.59942
2026,2,1610612742,22501193,2026-04-12,3,1628997,Caleb Martin,0,101.424,16.4159,0.132802,13.6793,0.535359,0.506472,3.92383,3.89158,7.53361,3.74866,3.39445,0.604792,0.383043,0.496933,0.350427,0.663145,3.98754,2.12191,1.67073,5.92808,1.80338,0.799346,-3.65982,0.655969,-3.00385
2026,2,1610612754,22500226,2025-11-13,3,1628998,Cody Martin,0,98.4204,14.6214,0.127421,13.6281,0.51075,0.487396,3.6731,3.31148,6.58996,5.59319,2.63212,0.62542,0.321336,0.498982,0.31583,0.66566,4.18841,2.40452,2.0339,7.32935,2.28501,1.25378,-3.5021,1.08638,-2.41572
2026,5,1610612744,52500211,2026-04-17,3,1629001,De'Anthony Melton,0,97.7555,23.4704,0.234079,24.692,0.545355,0.510108,6.34239,4.64009,10.9852,9.68894,4.46438,0.557592,0.389647,0.488982,0.356041,0.806363,5.55253,3.21386,1.70555,5.32136,2.89343,0.768208,0.0461233,1.0038,1.04993
2026,2,1610612762,22501198,2026-04-12,3,1629004,Svi Mykhailiuk,0,103.238,19.6724,0.161703,20.26,0.569925,0.556038,3.29993,2.63656,5.74576,11.3751,1.48489,0.632913,0.426265,0.561934,0.368706,0.821781,3.97695,2.09216,1.43182,3.83631,1.34531,0.140287,0.356773,-0.399392,-0.0426197
2026,4,1610612745,42500176,2026-05-01,3,1629006,Josh Okogie,0,94.7201,16.3062,0.112481,13.1639,0.520707,0.491648,4.06754,1.34711,5.36377,5.98638,2.93243,0.564095,0.338276,0.499024,0.32336,0.683165,2.64911,1.55744,3.13589,4.52532,2.46177,0.730268,-1.69309,1.06331,-0.629776
2026,2,1610612751,22501192,2026-04-12,3,1629008,Michael Porter Jr.,0,97.3168,30.6534,0.292093,37.3608,0.605009,0.572409,7.33939,6.40847,13.9282,14.2021,6.24073,0.71041,0.429556,0.570331,0.382964,0.826305,4.3134,3.17295,2.05609,8.30666,1.35321,0.413576,3.70449,-0.998969,2.70552
2026,4,1610612752,42500212,2026-05-06,1,1629011,Mitchell Robinson,0,94.2721,13.204,0.11665,16.0731,0.64366,0.673101,9.09306,0.214547,9.91365,0.438904,4.84805,0.694239,0.524822,0.681005,0.329719,0.440686,1.65778,1.58341,9.75431,10.952,2.13224,2.78143,0.333931,1.73398,2.06791
2026,2,1610612741,22501193,2026-04-12,3,1629012,Collin Sexton,0,106.175,29.2392,0.251712,29.8014,0.597627,0.548557,8.33353,4.22841,13.2225,8.72182,6.79272,0.610673,0.440835,0.530319,0.384138,0.842963,5.49169,3.8639,1.42527,3.47272,1.87968,0.238494,0.256273,-0.959005,-0.702732
2026,4,1610612752,42500212,2026-05-06,1,1629013,Landry Shamet,0,95.6665,10.9395,0.150127,17.3308,0.562848,0.543309,2.58348,1.83349,4.13735,10.2436,2.30599,0.61544,0.40946,0.531601,0.365359,0.73901,2.63146,1.3816,0.9221,2.78227,1.29965,0.295222,-1.53844,0.373022,-1.16542
2026,2,1610612741,22501193,2026-04-12,3,1629014,Anfernee Simons,0,98.062,24.5422,0.230078,27.6649,0.566132,0.545301,2.84437,6.6525,9.46785,13.8813,2.46366,0.586044,0.430525,0.50183,0.383301,0.893052,4.76136,2.60616,1.14711,3.78394,1.1297,0.27033,0.90056,-1.41077,-0.510213
2026,2,1610612749,22501191,2026-04-12,3,1629018,Gary Trent Jr.,0,97.7516,21.2516,0.190766,23.0669,0.559547,0.543227,0.980044,5.20424,5.83187,13.8893,2.02509,0.586001,0.435878,0.479708,0.379932,0.810262,2.59335,1.44326,0.37656,2.34077,1.65156,0.0779493,-0.643877,-1.20822,-1.8521
2026,4,1610612747,42500221,2026-05-05,3,1629020,Jarred Vanderbilt,0,95.3009,11.8252,0.126732,13.9172,0.541486,0.526769,5.90435,1.03432,6.94041,4.8553,2.39829,0.643506,0.315729,0.590386,0.290555,0.621267,3.46656,2.16221,3.65499,9.48109,2.39759,0.710041,-1.86971,0.181807,-1.6879
2026,4,1610612753,42500107,2026-05-03,3,1629021,Moritz Wagner,0,99.7721,5.7405,0.232658,29.6972,0.612218,0.568234,10.95,3.14542,13.8991,7.03544,7.54371,0.656541,0.379059,0.603734,0.332068,0.782869,3.0536,2.95558,3.41056,9.4479,1.64596,0.602386,0.056661,0.162789,0.21945
2026,2,1610612742,22501193,2026-04-12,3,1629023,P.J. Washington,0,100.633,30.5267,0.188781,20.8295,0.550647,0.520399,6.38078,3.66049,10.1341,6.73885,4.63816,0.61204,0.420822,0.522497,0.344829,0.704642,2.26273,2.42678,2.26832,8.11476,1.51911,1.32653,-1.2794,1.00887,-0.270524
2026,4,1610612760,42500221,2026-05-05,3,1629026,Kenrich Williams,0,99.3242,7.06743,0.18393,20.3024,0.546124,0.537076,5.87418,3.88022,10.0873,7.43627,2.41844,0.636843,0.41995,0.552119,0.344446,0.611713,4.02273,1.92067,3.27577,7.31403,1.77258,0.322984,-1.0589,-0.0745019,-1.1334
2026,2,1610612764,22501187,2026-04-12,3,1629027,Trae Young,0,104.14,23.5211,0.25903,29.5003,0.591811,0.509664,4.19838,7.00681,11.0773,9.49186,9.89694,0.535529,0.444188,0.487052,0.357369,0.862248,13.7717,5.04987,0.656727,3.34528,1.5803,0.260431,3.56935,-1.83282,1.73653
2026,4,1610612747,42500221,2026-05-05,3,1629028,Deandre Ayton,0,92.6477,30.5126,0.169462,21.176,0.624152,0.604583,8.75307,5.90787,14.8395,0.418493,3.87698,0.742988,0.484199,0.61035,0.266721,0.703279,1.46587,2.08246,4.88927,9.93584,1.10545,1.69738,-0.770473,-0.296916,-1.06739
2026,4,1610612747,42500221,2026-05-05,3,1629029,Luka Doncic,0,99.3727,35.0889,0.365491,43.458,0.593032,0.545524,4.64461,11.5092,16.1629,15.2578,11.8632,0.71896,0.481293,0.561475,0.352418,0.773526,9.83775,5.0364,0.806341,9.19848,2.14202,0.671743,5.96826,0.544495,6.51275
2026,4,1610612753,42500107,2026-05-03,3,1629048,Goga Bitadze,0,97.6922,13.8593,0.132136,17.546,0.657525,0.635604,9.17941,1.20539,10.6055,0.662532,4.71462,0.697367,0.385705,0.650798,0.261588,0.683404,3.8112,2.20883,6.5265,8.71414,1.66911,3.18719,-0.525099,0.800927,0.275828
2026,4,1610612757,42500155,2026-04-28,3,1629057,Robert Williams III,0,98.2356,22.313,0.13364,18.9075,0.682375,0.675534,9.36723,1.18789,10.9012,1.81953,2.57594,0.754544,0.461915,0.708762,0.317638,0.668055,3.12026,2.08773,6.14911,11.9961,1.62037,3.61824,-0.157263,0.914405,0.757142
2026,4,1610612747,42500221,2026-05-05,3,1629060,Rui Hachimura,0,94.1514,35.8449,0.15481,19.7478,0.584829,0.573109,3.2247,6.55503,9.60317,6.47704,1.82546,0.66812,0.466678,0.566938,0.388173,0.72112,1.46825,1.07684,1.11893,4.81839,1.07177,0.608166,-0.758688,-0.0291048,-0.787792
2026,4,1610612737,42500126,2026-04-30,3,1629111,Jock Landale,0,99.6955,20.5293,0.170274,20.8024,0.570406,0.551861,6.97784,3.17883,10.1911,6.46217,3.59423,0.639612,0.478493,0.582096,0.33612,0.673804,3.81059,1.75364,5.40912,6.29816,1.16723,1.19159,0.619957,-1.39893,-0.778972
2026,4,1610612765,42500201,2026-05-05,3,1629130,Duncan Robinson,0,96.3205,31.517,0.158053,19.7497,0.590572,0.570768,2.44302,1.72144,4.01348,11.676,2.34395,0.66,0.468898,0.576546,0.379188,0.784825,3.86446,1.54693,0.73905,4.08163,1.05989,0.427324,1.24693,-0.191276,1.05566
2026,4,1610612759,42500232,2026-05-06,1,1629162,Jordan McLaughlin,0,99.3048,1.76005,0.138074,13.8228,0.537686,0.517975,3.06604,2.31855,5.52691,6.63549,1.57172,0.559963,0.39131,0.478959,0.366982,0.77822,7.16762,1.95729,1.20793,4.03722,2.59375,0.352041,-2.16681,-0.31068,-2.47749
2026,4,1610612737,42500126,2026-04-30,3,1629216,Gabe Vincent,0,99.5118,15.5374,0.125994,13.3626,0.533391,0.515046,1.21413,1.11917,2.2278,9.75019,1.24574,0.590175,0.423835,0.493136,0.346701,0.822163,4.14509,1.43985,1.00843,2.10768,1.56017,0.276591,-1.56598,-0.748318,-2.3143
2026,2,1610612758,22501200,2026-04-12,3,1629234,Drew Eubanks,0,99.7366,14.5581,0.164667,19.7368,0.619892,0.597943,7.10987,6.05159,12.9939,0.963677,4.45913,0.682253,0.480098,0.603516,0.348533,0.682912,2.31091,2.4536,3.73407,8.85973,1.17933,2.21215,-2.29472,-1.44726,-3.74198
2026,4,1610612756,42500144,2026-04-27,3,1629312,Haywood Highsmith,0,94.3126,8.99661,0.121462,13.9824,0.557718,0.547449,2.81998,1.34072,3.88441,8.13224,1.17889,0.629703,0.427855,0.564648,0.35949,0.700121,3.34497,1.35609,2.43955,5.30925,1.92266,0.779711,-2.02531,0.287093,-1.73821
2026,4,1610612756,42500144,2026-04-27,3,1629599,Amir Coffey,0,95.4891,5.40957,0.132695,16.0121,0.587234,0.547971,3.01693,4.14382,6.85954,5.48269,2.93476,0.62661,0.431386,0.535706,0.375545,0.847007,2.43211,1.13375,1.45552,3.78493,1.17648,0.36296,-2.45338,-0.624547,-3.07793
2026,2,1610612758,22501128,2026-04-03,3,1629610,DaQuan Jeffries,0,95.8309,20.4296,0.14224,15.9217,0.543529,0.525896,4.20748,1.96001,6.24576,7.78061,1.40957,0.572906,0.459169,0.533267,0.346653,0.829238,2.261,1.45691,1.75209,4.51094,1.33712,0.954177,-2.08366,-1.43437,-3.51803
2026,2,1610612751,22501192,2026-04-12,3,1629611,Terance Mann,0,96.8005,23.02,0.136534,14.8056,0.580381,0.552592,3.49362,3.53583,6.4545,5.23173,2.4291,0.657494,0.422848,0.554159,0.367106,0.778118,5.38648,2.21026,2.17282,4.39482,1.35252,0.414556,-1.11339,-0.784367,-1.89776
2026,2,1610612754,22501188,2026-04-12,3,1629614,Andrew Nembhard,0,100.465,32.2136,0.229856,24.3111,0.578064,0.529292,3.85129,6.82287,10.5435,7.90012,5.87355,0.640594,0.458503,0.51835,0.362597,0.814997,12.536,3.44536,0.730851,3.74599,1.59998,0.193747,1.48413,-0.182477,1.30166
2026,4,1610612743,42500166,2026-04-30,3,1629618,Jalen Pickett,0,98.6086,8.252,0.149896,15.7371,0.537164,0.524608,2.2875,4.13718,6.34552,7.74978,1.25696,0.618784,0.432769,0.498939,0.363751,0.7543,6.82579,1.95342,1.06308,5.37792,1.10689,0.333603,-1.34904,-0.65676,-2.0058
2026,4,1610612739,42500201,2026-05-05,3,1629622,Max Strus,0,102.537,25.4052,0.158422,18.1413,0.57084,0.552595,3.03687,0.895439,3.8173,11.2967,1.76364,0.629823,0.39708,0.580314,0.362152,0.815059,4.62726,1.80779,2.18211,7.1207,1.06726,0.269288,-0.0395264,-0.775061,-0.814587
2026,2,1610612740,22501195,2026-04-12,3,1629627,Zion Williamson,0,99.8784,29.7646,0.249949,29.1083,0.637723,0.593642,13.6371,4.48904,17.5825,0.377114,11.051,0.658204,0.411683,0.596017,0.32193,0.704473,4.74125,3.33836,2.94803,5.99253,1.63378,0.876916,0.85916,0.10937,0.96853
2026,4,1610612761,42500137,2026-05-03,3,1629628,RJ Barrett,0,95.5917,38.2381,0.263301,30.3206,0.561692,0.528317,8.67716,6.74913,15.4092,8.09394,7.92551,0.612566,0.397592,0.539278,0.338299,0.692239,4.84554,3.27391,1.88669,6.73067,1.16418,0.508829,1.81949,-0.336176,1.48331
2026,2,1610612763,22501194,2026-04-12,3,1629630,Ja Morant,0,104.677,29.6135,0.305885,32.9953,0.562709,0.511009,7.60763,10.8971,18.7568,6.70856,8.75668,0.60441,0.426336,0.518157,0.327348,0.795883,12.2778,5.11415,0.940301,4.71234,1.71542,0.424103,2.03352,0.133394,2.16691
2026,2,1610612758,22501200,2026-04-12,3,1629631,De'Andre Hunter,0,100.927,24.1624,0.214834,25.3232,0.576514,0.531402,3.98267,6.25451,10.115,9.53712,5.25055,0.582371,0.449031,0.513473,0.366946,0.845028,3.14637,2.68187,1.29993,6.0811,1.29326,0.29561,-0.491299,-0.60772,-1.09902
2026,5,1610612766,52500201,2026-04-17,3,1629632,Coby White,0,96.2063,19.9403,0.285586,35.8954,0.597904,0.545741,6.976,6.22457,13.2374,13.026,8.53233,0.618524,0.411232,0.537476,0.369427,0.847284,7.15952,4.25337,0.783112,6.11583,1.18171,0.261615,3.12301,-0.77763,2.34538
2026,2,1610612763,22501194,2026-04-12,3,1629634,Brandon Clarke,0,102.143,15.5744,0.15766,21.6068,0.631336,0.61588,8.19333,6.80915,14.9607,0.511065,3.72756,0.727119,0.458203,0.622305,0.285195,0.683885,2.66056,1.64828,4.9946,7.64937,1.84126,1.47064,-0.454676,0.556674,0.101997
2026,5,1610612746,52500131,2026-04-15,3,1629636,Darius Garland,0,96.421,28.6144,0.270285,31.0781,0.575788,0.547463,5.79113,7.2759,13.4648,11.7525,4.02304,0.586129,0.463436,0.523597,0.383204,0.861786,10.388,4.31839,0.740847,3.38801,1.71991,0.301407,2.9526,-0.617699,2.3349
2026,4,1610612747,42500221,2026-05-05,3,1629637,Jaxson Hayes,0,97.3525,16.1836,0.134773,19.08,0.706511,0.697285,8.80051,1.15948,10.0641,0.643939,6.35218,0.763248,0.445852,0.714806,0.282297,0.652837,2.05472,1.48499,3.78871,6.88472,1.32447,2.11921,-0.762736,0.424828,-0.337908
2026,4,1610612737,42500126,2026-04-30,3,1629638,Nickeil Alexander-Walker,0,95.5349,36.0297,0.221306,24.8417,0.588349,0.542973,4.47831,3.91415,8.0563,10.8974,4.90389,0.592279,0.422644,0.517448,0.374562,0.868511,4.41602,2.93962,1.01992,3.42452,1.61277,0.794902,1.35275,0.491716,1.84446
2026,5,1610612748,52500111,2026-04-14,3,1629639,Tyler Herro,0,99.8564,31.7346,0.24489,28.7195,0.596493,0.556766,3.31372,8.25835,11.5314,10.4237,4.8149,0.628126,0.484957,0.548101,0.377568,0.887208,6.64832,3.0769,0.679705,6.47296,1.17197,0.441905,1.82184,-0.545933,1.27591
2026,4,1610612759,42500232,2026-05-06,1,1629640,Keldon Johnson,0,98.6954,21.2563,0.207185,26.5049,0.58037,0.550785,9.30872,4.09008,13.6976,7.09178,4.64797,0.620672,0.443252,0.565134,0.348712,0.775386,2.67809,1.80195,3.17089,6.91488,1.19967,0.357993,-0.337109,-0.25277,-0.58988
2026,2,1610612749,22501191,2026-04-12,3,1629645,Kevin Porter Jr.,0,99.4152,31.3525,0.23519,25.0547,0.563083,0.517899,6.73274,8.6122,15.5943,4.13852,5.71586,0.608485,0.4323,0.514984,0.352591,0.807483,10.4004,3.97033,1.33923,6.56446,2.58093,0.590064,0.0430611,0.682919,0.72598
2026,5,1610612744,52500211,2026-04-17,3,1629646,Charles Bassey,0,99.1387,12.1695,0.16888,19.895,0.632726,0.616123,9.62233,3.72677,13.5807,0.431734,3.88447,0.684169,0.443889,0.621409,0.299909,0.676578,2.76341,2.79907,6.67635,11.4233,1.62591,3.41567,-1.62369,-1.52107,-3.14476
2026,2,1610612751,22501192,2026-04-12,3,1629651,Nic Claxton,0,98.386,24.3818,0.180465,21.1568,0.587942,0.576263,9.9987,4.81813,14.8289,0.856061,5.24379,0.689934,0.405257,0.589917,0.226492,0.58726,5.96251,2.55392,4.1487,7.99672,1.31792,1.86306,-0.0965761,0.249683,0.153107
2026,4,1610612760,42500221,2026-05-05,3,1629652,Luguentz Dort,0,95.5896,24.8531,0.139999,15.5876,0.53795,0.521103,1.86852,1.84624,3.54018,10.2307,1.62981,0.553879,0.388787,0.490104,0.354553,0.758088,2.17031,1.27502,1.53595,4.7218,1.66882,0.63897,-0.990481,0.438386,-0.552095
2026,2,1610612742,22501193,2026-04-12,3,1629655,Daniel Gafford,0,101.329,21.8313,0.165149,23.5436,0.679952,0.660728,11.2445,2.28886,13.99,0.349978,6.75619,0.727688,0.46438,0.67329,0.105704,0.679965,2.52817,2.3658,5.5362,9.2822,1.36567,2.86375,0.5109,-0.2126,0.298301
2026,4,1610612755,42500212,2026-05-06,1,1629656,Quentin Grimes,0,95.4576,23.999,0.178161,20.551,0.592948,0.547093,5.37533,3.43762,8.54871,6.64366,4.85718,0.663533,0.363194,0.555879,0.357192,0.808645,4.72783,2.56785,0.964584,5.39531,1.45238,0.650972,-1.10706,-0.311037,-1.4181
2026,2,1610612763,22501194,2026-04-12,3,1629660,Ty Jerome,0,97.1677,24.9059,0.319653,36.338,0.585196,0.549909,4.27795,11.3919,15.7712,12.7397,5.76557,0.572207,0.490451,0.528953,0.383901,0.863965,10.0575,3.04902,1.50339,4.36427,2.0779,0.302291,5.1847,-0.102685,5.08202
2026,4,1610612743,42500166,2026-04-30,3,1629661,Cameron Johnson,0,100.314,30.5518,0.160828,19.5267,0.608034,0.573477,3.88713,2.79069,6.60621,8.02746,3.23547,0.683448,0.426045,0.566666,0.386055,0.847661,3.93555,1.55017,1.33149,4.57234,1.41372,0.601118,1.38067,-0.240664,1.14
2026,2,1610612740,22501195,2026-04-12,3,1629673,Jordan Poole,0,105.936,23.8779,0.249424,27.4526,0.570755,0.526291,4.58514,3.0543,7.36275,14.3845,5.2321,0.628046,0.395434,0.509402,0.356623,0.871896,6.11976,3.69778,0.575793,3.76839,1.55198,0.642924,0.0734838,-1.45222,-1.37873
2026,4,1610612738,42500117,2026-05-02,3,1629674,Neemias Queta,0,92.4694,21.4185,0.147083,20.1268,0.665781,0.641816,8.67848,3.99672,12.396,0.612289,4.78847,0.723614,0.471733,0.657796,0.21219,0.716092,3.23232,1.9471,5.86973,11.1758,1.42999,2.5364,1.08207,2.09395,3.17602
2026,4,1610612750,42500232,2026-05-06,1,1629675,Naz Reid,0,97.8267,28.5331,0.211646,23.8282,0.566542,0.549037,5.48814,5.84835,11.5788,8.14844,2.9597,0.655433,0.442635,0.556413,0.359038,0.731903,3.27501,3.04338,2.18132,9.23355,1.56686,1.63808,-0.821826,0.831134,0.0093074
2026,4,1610612757,42500155,2026-04-28,3,1629680,Matisse Thybulle,0,99.0833,13.0131,0.136402,14.6594,0.544807,0.525493,2.91021,1.4011,4.16317,8.44307,1.92628,0.634154,0.340981,0.539447,0.345742,0.732218,2.8317,1.79309,1.54236,4.4201,3.95908,1.49577,-2.77931,2.51189,-0.267425
2026,5,1610612766,52500201,2026-04-17,3,1629684,Grant Williams,0,97.5089,20.6997,0.142964,17.0206,0.595146,0.560107,2.06646,2.1201,3.8197,8.97468,3.42081,0.681447,0.3869,0.556897,0.374316,0.785833,3.58287,2.24623,2.58701,6.28644,1.23649,1.09884,-0.32186,0.18343,-0.138431
2026,2,1610612762,22501198,2026-04-12,3,1629723,John Konchar,0,110.857,31.4891,0.0960937,11.3377,0.593819,0.570748,3.55756,1.10644,4.75754,4.00993,1.77029,0.676641,0.353821,0.620235,0.341356,0.751083,5.34212,1.44902,3.09951,7.07661,2.66908,1.3818,-2.00868,0.62831,-1.38037
2026,2,1610612754,22500413,2025-12-23,3,1629726,Garrison Mathews,0,101.61,11.0757,0.14639,18.3658,0.604626,0.562781,0.899276,1.13593,1.94647,11.5344,3.87926,0.606388,0.426615,0.512471,0.380847,0.822903,3.00573,1.43427,0.755927,4.11887,1.40475,0.713528,-1.01655,-0.718671,-1.73522
2026,4,1610612739,42500201,2026-05-05,3,1629731,Dean Wade,0,95.4781,23.6229,0.10435,12.9538,0.561144,0.554393,2.83853,1.02101,3.76472,7.34727,0.978007,0.693874,0.411852,0.625775,0.345211,0.647216,2.47186,0.735291,2.14752,6.96223,1.61932,0.657389,-0.472525,1.03223,0.559703
2026,4,1610612765,42500201,2026-05-05,3,1629750,Javonte Green,0,96.8445,14.2792,0.138104,16.8609,0.576786,0.536047,3.24176,1.21262,3.82961,9.17068,3.67266,0.640904,0.360988,0.565835,0.349072,0.795981,1.5876,1.3158,2.04536,6.17591,2.79444,0.976305,-1.11601,2.10554,0.989528
2026,4,1610612750,42500232,2026-05-06,1,1630162,Anthony Edwards,0,97.1018,28.2153,0.305044,35.5269,0.588877,0.539428,6.11367,8.9614,15.0777,11.0997,9.06272,0.641779,0.420231,0.533347,0.365126,0.803871,4.97552,3.77061,0.810866,6.34118,1.67808,1.1341,2.70554,-0.417197,2.28835
2026,5,1610612766,52500201,2026-04-17,3,1630163,LaMelo Ball,0,95.3228,29.7452,0.309461,36.6281,0.553876,0.527169,4.95618,6.02952,11.0237,20.0812,4.4555,0.551498,0.434622,0.489835,0.365109,0.860313,11.5181,4.69683,1.58373,6.47904,2.02907,0.478981,6.11709,-0.661166,5.45592
2026,2,1610612754,22500413,2025-12-23,3,1630164,James Wiseman,0,98.349,11.4007,0.151792,18.135,0.599818,0.572133,8.41135,5.04695,12.8274,0.43209,4.22181,0.710344,0.370043,0.576359,0.297771,0.701744,2.46836,2.97859,4.45628,9.70851,0.651427,1.56223,-3.34369,-1.42493,-4.76862
2026,2,1610612758,22501200,2026-04-12,3,1630165,Killian Hayes,0,100.402,20.5268,0.182681,15.7066,0.479061,0.436516,1.81368,6.53692,8.20536,6.8775,2.97779,0.58953,0.383928,0.412185,0.310363,0.85256,9.79727,3.04415,0.696504,5.4008,2.06673,0.711361,-2.45217,0.053038,-2.39913
2026,4,1610612757,42500155,2026-04-28,3,1630166,Deni Avdija,0,96.9373,36.5571,0.283313,34.7255,0.607846,0.539056,9.43022,6.47498,16.0014,6.95938,12.7355,0.635024,0.400724,0.552071,0.33942,0.782948,9.06888,5.21857,1.5554,8.20382,1.25335,0.850916,2.87943,-0.788222,2.09121
2026,2,1610612754,22501188,2026-04-12,3,1630167,Obi Toppin,0,102.965,20.4857,0.236697,28.7174,0.623087,0.59751,7.55827,3.02941,10.899,10.2482,4.3119,0.729055,0.424974,0.658885,0.354825,0.799192,5.16174,2.47241,1.61278,9.30061,1.39379,0.537618,2.03836,-0.74578,1.29258
2026,4,1610612737,42500126,2026-04-30,3,1630168,Onyeka Okongwu,0,96.3664,33.3444,0.178498,19.7583,0.606264,0.573003,5.10874,2.68641,7.74974,6.6756,4.24959,0.690559,0.467889,0.604143,0.357902,0.75932,3.79399,2.31722,2.89586,8.16345,1.59508,1.52041,0.100782,0.397422,0.498204
2026,2,1610612754,22501188,2026-04-12,3,1630169,Tyrese Haliburton,0,96.9717,32.5729,0.210876,25.0497,0.601498,0.569691,3.9337,5.35471,8.97946,10.1554,3.83606,0.660665,0.465272,0.567855,0.380876,0.846643,11.3499,2.84088,0.790162,6.29584,2.07365,1.0157,3.75647,0.219673,3.97614
2026,4,1610612759,42500232,2026-05-06,1,1630170,Devin Vassell,0,96.7487,35.2287,0.176499,20.2091,0.562514,0.534096,2.45061,5.64485,7.87094,8.73757,3.07883,0.628312,0.462675,0.519648,0.36474,0.80161,3.74257,1.52385,1.11384,5.8075,1.58294,0.737403,0.770507,0.46801,1.23852
2026,2,1610612741,22501193,2026-04-12,3,1630171,Isaac Okoro,0,102.506,26.9163,0.142486,16.7322,0.582736,0.550722,5.62217,0.950038,6.45399,6.44296,3.31741,0.615153,0.385354,0.58108,0.346875,0.761728,2.94384,1.37804,1.81796,3.07057,1.45786,0.683318,-0.735576,-0.742854,-1.47843
2026,2,1610612741,22501193,2026-04-12,3,1630172,Patrick Williams,0,104.282,28.0798,0.161918,16.6854,0.537357,0.513251,3.63966,2.28015,5.79584,8.61104,2.54218,0.535505,0.408018,0.461759,0.365272,0.746101,3.42209,2.3991,1.45592,5.25253,1.52114,0.804115,-3.86636,-0.167091,-4.03345
2026,2,1610612758,22501200,2026-04-12,3,1630173,Precious Achiuwa,0,95.9482,28.5874,0.187258,22.7603,0.554615,0.545373,8.85176,7.04326,15.7652,3.09857,3.76195,0.643746,0.398533,0.565205,0.296312,0.580748,2.96236,2.04822,4.88115,8.75064,1.71775,1.39488,-0.554411,-0.238258,-0.792669
2026,2,1610612754,22501188,2026-04-12,3,1630174,Aaron Nesmith,0,100.989,31.3997,0.192018,22.3725,0.578974,0.545489,3.65862,5.07448,8.68392,9.06615,3.56996,0.591958,0.442795,0.515083,0.383075,0.842475,2.81454,2.16763,1.57116,5.07157,1.23834,0.775392,0.492167,-0.0954669,0.3967
2026,2,1610612756,22500855,2026-02-26,3,1630175,Cole Anthony,0,96.0616,14.8671,0.242475,22.8303,0.519283,0.491974,4.50557,9.23321,13.6274,7.00527,3.06777,0.55244,0.403217,0.473063,0.352508,0.824312,9.0156,4.57919,1.86938,6.53878,1.73327,1.18872,-2.11731,-0.725293,-2.8426
2026,4,1610612755,42500212,2026-05-06,1,1630178,Tyrese Maxey,0,94.7515,39.4143,0.281814,32.6358,0.582196,0.531488,7.41672,8.52702,16.0204,8.98156,6.87792,0.603385,0.430245,0.516559,0.372079,0.880988,7.22373,2.97094,0.598064,4.82838,1.99386,0.816298,2.67321,0.0286831,2.70189
2026,2,1610612740,22501195,2026-04-12,3,1630180,Saddiq Bey,0,98.2965,33.2462,0.221506,28.4614,0.571989,0.523575,7.44163,5.77738,13.0385,9.05748,6.32576,0.599882,0.370983,0.513183,0.359024,0.84157,3.81022,1.66325,2.61966,5.26079,1.39673,0.204847,1.79183,-0.554097,1.23773
2026,5,1610612766,52500201,2026-04-17,3,1630182,Josh Green,0,94.7206,14.7485,0.108463,12.1344,0.57507,0.555914,1.99451,0.637747,2.49484,7.32539,1.65936,0.660984,0.399901,0.554818,0.370858,0.732804,2.38126,1.82213,2.0803,3.15988,1.85862,0.338352,-1.78728,0.676232,-1.11104
2026,4,1610612750,42500232,2026-05-06,1,1630183,Jaden McDaniels,0,95.8498,37.1163,0.19403,25.432,0.589145,0.559795,5.8897,9.07795,15.0328,4.81906,3.93633,0.687909,0.455443,0.566596,0.359052,0.814494,3.54419,2.55425,1.95866,5.01154,1.66134,1.36924,-0.0432997,1.26547,1.22217
2026,2,1610612741,22501193,2026-04-12,3,1630188,Jalen Smith,0,102.57,21.6601,0.183077,21.4734,0.592859,0.565364,6.214,1.60199,7.4256,8.95318,3.93473,0.684793,0.43043,0.621258,0.346005,0.750616,2.66879,2.13022,4.14861,10.9851,0.985268,1.72226,1.09027,0.0514759,1.14175
